,X,Domain.Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Production.in.tonnes,Flag,FlagD
1,1,QC,Crops,100,India,5419,Yield,15,Cereals,1994,23796,Fc,Calculated data
2,2,QC,Crops,100,India,5419,Yield,15,Cereals,1995,25590,Fc,Calculated data
3,3,QC,Crops,100,India,5419,Yield,15,Cereals,1996,24828,Fc,Calculated data
4,4,QC,Crops,100,India,5419,Yield,15,Cereals,1997,26789,Fc,Calculated data
5,5,QC,Crops,100,India,5419,Yield,15,Cereals,1998,24852,Fc,Calculated data
6,6,QC,Crops,100,India,5419,Yield,15,Cereals,1999,25901,Fc,Calculated data
7,7,QC,Crops,100,India,5419,Yield,15,Cereals,2000,27785,Fc,Calculated data
8,8,QC,Crops,100,India,5419,Yield,15,Cereals,2001,27081,Fc,Calculated data
9,9,QC,Crops,100,India,5419,Yield,15,Cereals,2002,27621,Fc,Calculated data
10,10,QC,Crops,100,India,5419,Yield,15,Cereals,2003,26100,Fc,Calculated data
11,11,QC,Crops,100,India,5419,Yield,15,Cereals,2004,27132,Fc,Calculated data
12,12,QC,Crops,100,India,5419,Yield,15,Cereals,2005,26016,Fc,Calculated data
13,13,QC,Crops,100,India,5419,Yield,15,Cereals,2006,26188,Fc,Calculated data
14,14,QC,Crops,100,India,5419,Yield,15,Cereals,2007,27079,Fc,Calculated data
15,15,QC,Crops,100,India,5419,Yield,15,Cereals,2008,28022,Fc,Calculated data
16,16,QC,Crops,100,India,5419,Yield,15,Cereals,2009,29071,Fc,Calculated data
17,17,QC,Crops,100,India,5419,Yield,15,Cereals,2010,28395,Fc,Calculated data
18,18,QC,Crops,100,India,5419,Yield,15,Cereals,2011,29886,Fc,Calculated data
19,19,QC,Crops,100,India,5419,Yield,15,Cereals,2012,31775,Fc,Calculated data
20,20,QC,Crops,100,India,5419,Yield,15,Cereals,2013,31538,Fc,Calculated data
21,21,QC,Crops,100,India,5419,Yield,15,Cereals,2014,30295,Fc,Calculated data
22,22,QC,Crops,100,India,5419,Yield,27,Cereals,1994,28645,Fc,Calculated data
23,23,QC,Crops,100,India,5419,Yield,27,Cereals,1995,26972,Fc,Calculated data
24,24,QC,Crops,100,India,5419,Yield,27,Cereals,1996,28226,Fc,Calculated data
25,25,QC,Crops,100,India,5419,Yield,27,Cereals,1997,28457,Fc,Calculated data
26,26,QC,Crops,100,India,5419,Yield,27,Cereals,1998,28805,Fc,Calculated data
27,27,QC,Crops,100,India,5419,Yield,27,Cereals,1999,29782,Fc,Calculated data
28,28,QC,Crops,100,India,5419,Yield,27,Cereals,2000,28508,Fc,Calculated data
29,29,QC,Crops,100,India,5419,Yield,27,Cereals,2001,31158,Fc,Calculated data
30,30,QC,Crops,100,India,5419,Yield,27,Cereals,2002,26163,Fc,Calculated data
31,31,QC,Crops,100,India,5419,Yield,27,Cereals,2003,31177,Fc,Calculated data
32,32,QC,Crops,100,India,5419,Yield,27,Cereals,2004,29756,Fc,Calculated data
33,33,QC,Crops,100,India,5419,Yield,27,Cereals,2005,31537,Fc,Calculated data
34,34,QC,Crops,100,India,5419,Yield,27,Cereals,2006,31759,Fc,Calculated data
35,35,QC,Crops,100,India,5419,Yield,27,Cereals,2007,32924,Fc,Calculated data
36,36,QC,Crops,100,India,5419,Yield,27,Cereals,2008,32509,Fc,Calculated data
37,37,QC,Crops,100,India,5419,Yield,27,Cereals,2009,32366,Fc,Calculated data
38,38,QC,Crops,100,India,5419,Yield,27,Cereals,2010,33587,Fc,Calculated data
39,39,QC,Crops,100,India,5419,Yield,27,Cereals,2011,35878,Fc,Calculated data
40,40,QC,Crops,100,India,5419,Yield,27,Cereals,2012,36912,Fc,Calculated data
41,41,QC,Crops,100,India,5419,Yield,27,Cereals,2013,36223,Fc,Calculated data
42,42,QC,Crops,100,India,5419,Yield,27,Cereals,2014,36221,Fc,Calculated data
43,43,QC,Crops,100,India,5419,Yield,44,Coarse Grains,1994,16531,Fc,Calculated data
44,44,QC,Crops,100,India,5419,Yield,44,Coarse Grains,1995,14403,Fc,Calculated data
45,45,QC,Crops,100,India,5419,Yield,44,Coarse Grains,1996,18325,Fc,Calculated data
46,46,QC,Crops,100,India,5419,Yield,44,Coarse Grains,1997,19303,Fc,Calculated data
47,47,QC,Crops,100,India,5419,Yield,44,Coarse Grains,1998,19578,Fc,Calculated data
48,48,QC,Crops,100,India,5419,Yield,44,Coarse Grains,1999,19397,Fc,Calculated data
49,49,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2000,19972,Fc,Calculated data
50,50,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2001,18400,Fc,Calculated data
51,51,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2002,21600,Fc,Calculated data
52,52,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2003,20060,Fc,Calculated data
53,53,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2004,19750,Fc,Calculated data
54,54,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2005,19580,Fc,Calculated data
55,55,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2006,19378,Fc,Calculated data
56,56,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2007,20582,Fc,Calculated data
57,57,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2008,19914,Fc,Calculated data
58,58,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2009,23935,Fc,Calculated data
59,59,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2010,21717,Fc,Calculated data
60,60,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2011,23574,Fc,Calculated data
61,61,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2012,21039,Fc,Calculated data
62,62,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2013,22436,Fc,Calculated data
63,63,QC,Crops,100,India,5419,Yield,44,Coarse Grains,2014,22593,Fc,Calculated data
64,64,QC,Crops,100,India,5419,Yield,56,Coarse Grains,1994,14480,Fc,Calculated data
65,65,QC,Crops,100,India,5419,Yield,56,Coarse Grains,1995,15946,Fc,Calculated data
66,66,QC,Crops,100,India,5419,Yield,56,Coarse Grains,1996,17094,Fc,Calculated data
67,67,QC,Crops,100,India,5419,Yield,56,Coarse Grains,1997,17111,Fc,Calculated data
68,68,QC,Crops,100,India,5419,Yield,56,Coarse Grains,1998,17969,Fc,Calculated data
69,69,QC,Crops,100,India,5419,Yield,56,Coarse Grains,1999,17922,Fc,Calculated data
70,70,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2000,18216,Fc,Calculated data
71,71,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2001,19996,Fc,Calculated data
72,72,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2002,16807,Fc,Calculated data
73,73,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2003,20405,Fc,Calculated data
74,74,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2004,19073,Fc,Calculated data
75,75,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2005,19385,Fc,Calculated data
76,76,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2006,19125,Fc,Calculated data
77,77,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2007,23352,Fc,Calculated data
78,78,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2008,24140,Fc,Calculated data
79,79,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2009,20238,Fc,Calculated data
80,80,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2010,25401,Fc,Calculated data
81,81,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2011,24784,Fc,Calculated data
82,82,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2012,25557,Fc,Calculated data
83,83,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2013,24698,Fc,Calculated data
84,84,QC,Crops,100,India,5419,Yield,56,Coarse Grains,2014,27523,Fc,Calculated data
85,85,QC,Crops,100,India,5419,Yield,79,Coarse Grains,1994,7475,Fc,Calculated data
86,86,QC,Crops,100,India,5419,Yield,79,Coarse Grains,1995,6790,Fc,Calculated data
87,87,QC,Crops,100,India,5419,Yield,79,Coarse Grains,1996,8186,Fc,Calculated data
88,88,QC,Crops,100,India,5419,Yield,79,Coarse Grains,1997,8073,Fc,Calculated data
89,89,QC,Crops,100,India,5419,Yield,79,Coarse Grains,1998,8155,Fc,Calculated data
90,90,QC,Crops,100,India,5419,Yield,79,Coarse Grains,1999,7277,Fc,Calculated data
91,91,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2000,7745,Fc,Calculated data
92,92,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2001,8998,Fc,Calculated data
93,93,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2002,6271,Fc,Calculated data
94,94,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2003,10868,Fc,Calculated data
95,95,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2004,9121,Fc,Calculated data
96,96,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2005,8629,Fc,Calculated data
97,97,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2006,8804,Fc,Calculated data
98,98,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2007,10836,Fc,Calculated data
99,99,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2008,10301,Fc,Calculated data
100,100,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2009,7977,Fc,Calculated data
101,101,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2010,11273,Fc,Calculated data
102,102,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2011,11854,Fc,Calculated data
103,103,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2012,11813,Fc,Calculated data
104,104,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2013,11859,Fc,Calculated data
105,105,QC,Crops,100,India,5419,Yield,79,Coarse Grains,2014,12977,Fc,Calculated data
106,106,QC,Crops,100,India,5419,Yield,83,Coarse Grains,1994,7786,Fc,Calculated data
107,107,QC,Crops,100,India,5419,Yield,83,Coarse Grains,1995,8235,Fc,Calculated data
108,108,QC,Crops,100,India,5419,Yield,83,Coarse Grains,1996,9591,Fc,Calculated data
109,109,QC,Crops,100,India,5419,Yield,83,Coarse Grains,1997,6920,Fc,Calculated data
110,110,QC,Crops,100,India,5419,Yield,83,Coarse Grains,1998,8592,Fc,Calculated data
111,111,QC,Crops,100,India,5419,Yield,83,Coarse Grains,1999,8472,Fc,Calculated data
112,112,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2000,7639,Fc,Calculated data
113,113,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2001,7715,Fc,Calculated data
114,114,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2002,7602,Fc,Calculated data
115,115,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2003,7540,Fc,Calculated data
116,116,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2004,7161,Fc,Calculated data
117,117,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2005,7968,Fc,Calculated data
118,118,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2006,8803,Fc,Calculated data
119,119,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2007,8443,Fc,Calculated data
120,120,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2008,10209,Fc,Calculated data
121,121,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2009,9621,Fc,Calculated data
122,122,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2010,8602,Fc,Calculated data
123,123,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2011,9487,Fc,Calculated data
124,124,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2012,9568,Fc,Calculated data
125,125,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2013,8544,Fc,Calculated data
126,126,QC,Crops,100,India,5419,Yield,83,Coarse Grains,2014,9261,Fc,Calculated data
127,127,QC,Crops,100,India,5419,Yield,176,commercial Crops,1994,3657,Fc,Calculated data
128,128,QC,Crops,100,India,5419,Yield,176,commercial Crops,1995,4391,Fc,Calculated data
129,129,QC,Crops,100,India,5419,Yield,176,commercial Crops,1996,4168,Fc,Calculated data
130,130,QC,Crops,100,India,5419,Yield,176,commercial Crops,1997,3511,Fc,Calculated data
131,131,QC,Crops,100,India,5419,Yield,176,commercial Crops,1998,3459,Fc,Calculated data
132,132,QC,Crops,100,India,5419,Yield,176,commercial Crops,1999,4800,Fc,Calculated data
133,133,QC,Crops,100,India,5419,Yield,176,commercial Crops,2000,4871,Fc,Calculated data
134,134,QC,Crops,100,India,5419,Yield,176,commercial Crops,2001,5476,Fc,Calculated data
135,135,QC,Crops,100,India,5419,Yield,176,commercial Crops,2002,3335,Fc,Calculated data
136,136,QC,Crops,100,India,5419,Yield,176,commercial Crops,2003,4562,Fc,Calculated data
137,137,QC,Crops,100,India,5419,Yield,176,commercial Crops,2004,3284,Fc,Calculated data
138,138,QC,Crops,100,India,5419,Yield,176,commercial Crops,2005,3269,Fc,Calculated data
139,139,QC,Crops,100,India,5419,Yield,176,commercial Crops,2006,3825,Fc,Calculated data
140,140,QC,Crops,100,India,5419,Yield,176,commercial Crops,2007,3930,Fc,Calculated data
141,141,QC,Crops,100,India,5419,Yield,176,commercial Crops,2008,3763,Fc,Calculated data
142,142,QC,Crops,100,India,5419,Yield,176,commercial Crops,2009,4050,Fc,Calculated data
143,143,QC,Crops,100,India,5419,Yield,176,commercial Crops,2010,4445,Fc,Calculated data
144,144,QC,Crops,100,India,5419,Yield,176,commercial Crops,2011,3936,Fc,Calculated data
145,145,QC,Crops,100,India,5419,Yield,176,commercial Crops,2012,4077,Fc,Calculated data
146,146,QC,Crops,100,India,5419,Yield,176,commercial Crops,2013,3989,Fc,Calculated data
147,147,QC,Crops,100,India,5419,Yield,176,commercial Crops,2014,42110,Fc,Calculated data
148,148,QC,Crops,100,India,5419,Yield,187,commercial Crops,1994,9266,Fc,Calculated data
149,149,QC,Crops,100,India,5419,Yield,187,commercial Crops,1995,8791,Fc,Calculated data
150,150,QC,Crops,100,India,5419,Yield,187,commercial Crops,1996,8361,Fc,Calculated data
151,151,QC,Crops,100,India,5419,Yield,187,commercial Crops,1997,9866,Fc,Calculated data
152,152,QC,Crops,100,India,5419,Yield,187,commercial Crops,1998,8915,Fc,Calculated data
153,153,QC,Crops,100,India,5419,Yield,187,commercial Crops,1999,8451,Fc,Calculated data
154,154,QC,Crops,100,India,5419,Yield,187,commercial Crops,2000,10294,Fc,Calculated data
155,155,QC,Crops,100,India,5419,Yield,187,commercial Crops,2001,8602,Fc,Calculated data
156,156,QC,Crops,100,India,5419,Yield,187,commercial Crops,2002,9065,Fc,Calculated data
157,157,QC,Crops,100,India,5419,Yield,187,commercial Crops,2003,8914,Fc,Calculated data
158,158,QC,Crops,100,India,5419,Yield,187,commercial Crops,2004,10221,Fc,Calculated data
159,159,QC,Crops,100,India,5419,Yield,187,commercial Crops,2005,9929,Fc,Calculated data
160,160,QC,Crops,100,India,5419,Yield,187,commercial Crops,2006,9127,Fc,Calculated data
161,161,QC,Crops,100,India,5419,Yield,187,commercial Crops,2007,10494,Fc,Calculated data
162,162,QC,Crops,100,India,5419,Yield,187,commercial Crops,2008,11029,Fc,Calculated data
163,163,QC,Crops,100,India,5419,Yield,187,commercial Crops,2009,9163,Fc,Calculated data
164,164,QC,Crops,100,India,5419,Yield,187,commercial Crops,2010,8827,Fc,Calculated data
165,165,QC,Crops,100,India,5419,Yield,187,commercial Crops,2011,8157,Fc,Calculated data
166,166,QC,Crops,100,India,5419,Yield,187,commercial Crops,2012,8503,Fc,Calculated data
167,167,QC,Crops,100,India,5419,Yield,187,commercial Crops,2013,8219,Fc,Calculated data
168,168,QC,Crops,100,India,5419,Yield,187,commercial Crops,2014,10219,Fc,Calculated data
169,169,QC,Crops,100,India,5419,Yield,191,Coarse Grains,1994,7833,Fc,Calculated data
170,170,QC,Crops,100,India,5419,Yield,191,Coarse Grains,1995,8532,Fc,Calculated data
171,171,QC,Crops,100,India,5419,Yield,191,Coarse Grains,1996,6997,Fc,Calculated data
172,172,QC,Crops,100,India,5419,Yield,191,Coarse Grains,1997,8129,Fc,Calculated data
173,173,QC,Crops,100,India,5419,Yield,191,Coarse Grains,1998,8108,Fc,Calculated data
174,174,QC,Crops,100,India,5419,Yield,191,Coarse Grains,1999,8030,Fc,Calculated data
175,175,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2000,8327,Fc,Calculated data
176,176,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2001,7435,Fc,Calculated data
177,177,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2002,8530,Fc,Calculated data
178,178,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2003,7173,Fc,Calculated data
179,179,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2004,8112,Fc,Calculated data
180,180,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2005,8146,Fc,Calculated data
181,181,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2006,8085,Fc,Calculated data
182,182,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2007,8452,Fc,Calculated data
183,183,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2008,7620,Fc,Calculated data
184,184,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2009,8948,Fc,Calculated data
185,185,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2010,9155,Fc,Calculated data
186,186,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2011,8945,Fc,Calculated data
187,187,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2012,9255,Fc,Calculated data
188,188,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2013,9201,Fc,Calculated data
189,189,QC,Crops,100,India,5419,Yield,191,Coarse Grains,2014,9199,Fc,Calculated data
190,190,QC,Crops,100,India,5419,Yield,197,commercial Crops,1994,7622,Fc,Calculated data
191,191,QC,Crops,100,India,5419,Yield,197,commercial Crops,1995,6470,Fc,Calculated data
192,192,QC,Crops,100,India,5419,Yield,197,commercial Crops,1996,6699,Fc,Calculated data
193,193,QC,Crops,100,India,5419,Yield,197,commercial Crops,1997,7559,Fc,Calculated data
194,194,QC,Crops,100,India,5419,Yield,197,commercial Crops,1998,5507,Fc,Calculated data
195,195,QC,Crops,100,India,5419,Yield,197,commercial Crops,1999,7874,Fc,Calculated data
196,196,QC,Crops,100,India,5419,Yield,197,commercial Crops,2000,7861,Fc,Calculated data
197,197,QC,Crops,100,India,5419,Yield,197,commercial Crops,2001,6185,Fc,Calculated data
198,198,QC,Crops,100,India,5419,Yield,197,commercial Crops,2002,6791,Fc,Calculated data
199,199,QC,Crops,100,India,5419,Yield,197,commercial Crops,2003,6507,Fc,Calculated data
200,200,QC,Crops,100,India,5419,Yield,197,commercial Crops,2004,6674,Fc,Calculated data
201,201,QC,Crops,100,India,5419,Yield,197,commercial Crops,2005,6670,Fc,Calculated data
202,202,QC,Crops,100,India,5419,Yield,197,commercial Crops,2006,7647,Fc,Calculated data
203,203,QC,Crops,100,India,5419,Yield,197,commercial Crops,2007,6497,Fc,Calculated data
204,204,QC,Crops,100,India,5419,Yield,197,commercial Crops,2008,8250,Fc,Calculated data
205,205,QC,Crops,100,India,5419,Yield,197,commercial Crops,2009,6716,Fc,Calculated data
206,206,QC,Crops,100,India,5419,Yield,197,commercial Crops,2010,7089,Fc,Calculated data
207,207,QC,Crops,100,India,5419,Yield,197,commercial Crops,2011,6471,Fc,Calculated data
208,208,QC,Crops,100,India,5419,Yield,197,commercial Crops,2012,6559,Fc,Calculated data
209,209,QC,Crops,100,India,5419,Yield,197,commercial Crops,2013,6500,Fc,Calculated data
210,210,QC,Crops,100,India,5419,Yield,197,commercial Crops,2014,71499,Fc,Calculated data
211,211,QC,Crops,100,India,5419,Yield,201,Lentils,1994,6321,Fc,Calculated data
212,212,QC,Crops,100,India,5419,Yield,201,Lentils,1995,6781,Fc,Calculated data
213,213,QC,Crops,100,India,5419,Yield,201,Lentils,1996,5685,Fc,Calculated data
214,214,QC,Crops,100,India,5419,Yield,201,Lentils,1997,7025,Fc,Calculated data
215,215,QC,Crops,100,India,5419,Yield,201,Lentils,1998,6240,Fc,Calculated data
216,216,QC,Crops,100,India,5419,Yield,201,Lentils,1999,6754,Fc,Calculated data
217,217,QC,Crops,100,India,5419,Yield,201,Lentils,2000,7382,Fc,Calculated data
218,218,QC,Crops,100,India,5419,Yield,201,Lentils,2001,6193,Fc,Calculated data
219,219,QC,Crops,100,India,5419,Yield,201,Lentils,2002,6629,Fc,Calculated data
220,220,QC,Crops,100,India,5419,Yield,201,Lentils,2003,6328,Fc,Calculated data
221,221,QC,Crops,100,India,5419,Yield,201,Lentils,2004,7413,Fc,Calculated data
222,222,QC,Crops,100,India,5419,Yield,201,Lentils,2005,6763,Fc,Calculated data
223,223,QC,Crops,100,India,5419,Yield,201,Lentils,2006,6266,Fc,Calculated data
224,224,QC,Crops,100,India,5419,Yield,201,Lentils,2007,6190,Fc,Calculated data
225,225,QC,Crops,100,India,5419,Yield,201,Lentils,2008,6183,Fc,Calculated data
226,226,QC,Crops,100,India,5419,Yield,201,Lentils,2009,6929,Fc,Calculated data
227,227,QC,Crops,100,India,5419,Yield,201,Lentils,2010,6973,Fc,Calculated data
228,228,QC,Crops,100,India,5419,Yield,201,Lentils,2011,5908,Fc,Calculated data
229,229,QC,Crops,100,India,5419,Yield,201,Lentils,2012,5998,Fc,Calculated data
230,230,QC,Crops,100,India,5419,Yield,201,Lentils,2013,6000,Fc,Calculated data
231,231,QC,Crops,100,India,5419,Yield,201,Lentils,2014,6111,Fc,Calculated data
232,232,QC,Crops,100,India,5419,Yield,211,Pulses,1994,5917,Fc,Calculated data
233,233,QC,Crops,100,India,5419,Yield,211,Pulses,1995,6580,Fc,Calculated data
