,X,Domain.Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Production.in.tonnes,Flag,FlagD
931,930,QC,Crops,100,India,5419,Yield,826,commercial Crops,1997,14439,Fc,Calculated data
932,931,QC,Crops,100,India,5419,Yield,826,commercial Crops,1998,13922,Fc,Calculated data
933,932,QC,Crops,100,India,5419,Yield,826,commercial Crops,1999,14489,Fc,Calculated data
934,933,QC,Crops,100,India,5419,Yield,826,commercial Crops,2000,11998,Fc,Calculated data
935,934,QC,Crops,100,India,5419,Yield,826,commercial Crops,2001,13077,Fc,Calculated data
936,935,QC,Crops,100,India,5419,Yield,826,commercial Crops,2002,15714,Fc,Calculated data
937,936,QC,Crops,100,India,5419,Yield,826,commercial Crops,2003,14848,Fc,Calculated data
938,937,QC,Crops,100,India,5419,Yield,826,commercial Crops,2004,14874,Fc,Calculated data
939,938,QC,Crops,100,India,5419,Yield,826,commercial Crops,2005,14982,Fc,Calculated data
940,939,QC,Crops,100,India,5419,Yield,826,commercial Crops,2006,14812,Fc,Calculated data
941,940,QC,Crops,100,India,5419,Yield,826,commercial Crops,2007,14054,Fc,Calculated data
942,941,QC,Crops,100,India,5419,Yield,826,commercial Crops,2008,14000,Fc,Calculated data
943,942,QC,Crops,100,India,5419,Yield,826,commercial Crops,2009,15942,Fc,Calculated data
944,943,QC,Crops,100,India,5419,Yield,826,commercial Crops,2010,15531,Fc,Calculated data
945,944,QC,Crops,100,India,5419,Yield,826,commercial Crops,2011,16939,Fc,Calculated data
946,945,QC,Crops,100,India,5419,Yield,826,commercial Crops,2012,17826,Fc,Calculated data
947,946,QC,Crops,100,India,5419,Yield,826,commercial Crops,2013,16939,Fc,Calculated data
948,947,QC,Crops,100,India,5419,Yield,836,commercial Crops,1994,11622,Fc,Calculated data
949,948,QC,Crops,100,India,5419,Yield,836,commercial Crops,1995,13258,Fc,Calculated data
950,949,QC,Crops,100,India,5419,Yield,836,commercial Crops,1996,13852,Fc,Calculated data
951,950,QC,Crops,100,India,5419,Yield,836,commercial Crops,1997,14589,Fc,Calculated data
952,951,QC,Crops,100,India,5419,Yield,836,commercial Crops,1998,15633,Fc,Calculated data
953,952,QC,Crops,100,India,5419,Yield,836,commercial Crops,1999,15747,Fc,Calculated data
954,953,QC,Crops,100,India,5419,Yield,836,commercial Crops,2000,15750,Fc,Calculated data
955,954,QC,Crops,100,India,5419,Yield,836,commercial Crops,2001,15736,Fc,Calculated data
956,955,QC,Crops,100,India,5419,Yield,836,commercial Crops,2002,15918,Fc,Calculated data
957,956,QC,Crops,100,India,5419,Yield,836,commercial Crops,2003,16627,Fc,Calculated data
958,957,QC,Crops,100,India,5419,Yield,836,commercial Crops,2004,17038,Fc,Calculated data
959,958,QC,Crops,100,India,5419,Yield,836,commercial Crops,2005,17956,Fc,Calculated data
960,959,QC,Crops,100,India,5419,Yield,836,commercial Crops,2006,18786,Fc,Calculated data
961,960,QC,Crops,100,India,5419,Yield,836,commercial Crops,2007,17981,Fc,Calculated data
962,961,QC,Crops,100,India,5419,Yield,836,commercial Crops,2008,18672,Fc,Calculated data
963,962,QC,Crops,100,India,5419,Yield,836,commercial Crops,2009,17765,Fc,Calculated data
964,963,QC,Crops,100,India,5419,Yield,836,commercial Crops,2010,18071,Fc,Calculated data
965,964,QC,Crops,100,India,5419,Yield,836,commercial Crops,2011,18182,Fc,Calculated data
966,965,QC,Crops,100,India,5419,Yield,836,commercial Crops,2012,20362,Fc,Calculated data
967,966,QC,Crops,100,India,5419,Yield,836,commercial Crops,2013,20362,Fc,Calculated data
968,967,QC,Crops,100,India,5419,Yield,1717,Cereals,1994,21155,Fc,Calculated data
969,968,QC,Crops,100,India,5419,Yield,1717,Cereals,1995,21117,Fc,Calculated data
970,969,QC,Crops,100,India,5419,Yield,1717,Cereals,1996,21810,Fc,Calculated data
971,970,QC,Crops,100,India,5419,Yield,1717,Cereals,1997,22286,Fc,Calculated data
972,971,QC,Crops,100,India,5419,Yield,1717,Cereals,1998,22484,Fc,Calculated data
973,972,QC,Crops,100,India,5419,Yield,1717,Cereals,1999,23137,Fc,Calculated data
974,973,QC,Crops,100,India,5419,Yield,1717,Cereals,2000,22942,Fc,Calculated data
975,974,QC,Crops,100,India,5419,Yield,1717,Cereals,2001,24231,Fc,Calculated data
976,975,QC,Crops,100,India,5419,Yield,1717,Cereals,2002,21873,Fc,Calculated data
977,976,QC,Crops,100,India,5419,Yield,1717,Cereals,2003,23994,Fc,Calculated data
978,977,QC,Crops,100,India,5419,Yield,1717,Cereals,2004,23500,Fc,Calculated data
979,978,QC,Crops,100,India,5419,Yield,1717,Cereals,2005,24116,Fc,Calculated data
980,979,QC,Crops,100,India,5419,Yield,1717,Cereals,2006,24465,Fc,Calculated data
981,980,QC,Crops,100,India,5419,Yield,1717,Cereals,2007,25833,Fc,Calculated data
982,981,QC,Crops,100,India,5419,Yield,1717,Cereals,2008,26379,Fc,Calculated data
983,982,QC,Crops,100,India,5419,Yield,1717,Cereals,2009,25808,Fc,Calculated data
984,983,QC,Crops,100,India,5419,Yield,1717,Cereals,2010,26764,Fc,Calculated data
985,984,QC,Crops,100,India,5419,Yield,1717,Cereals,2011,28607,Fc,Calculated data
986,985,QC,Crops,100,India,5419,Yield,1717,Cereals,2012,30100,Fc,Calculated data
987,986,QC,Crops,100,India,5419,Yield,1717,Cereals,2013,29634,Fc,Calculated data
988,987,QC,Crops,100,India,5419,Yield,1717,Cereals,2014,29811,Fc,Calculated data
989,988,QC,Crops,100,India,5419,Yield,1726,Pulses,1994,6012,Fc,Calculated data
990,989,QC,Crops,100,India,5419,Yield,1726,Pulses,1995,6541,Fc,Calculated data
991,990,QC,Crops,100,India,5419,Yield,1726,Pulses,1996,5771,Fc,Calculated data
992,991,QC,Crops,100,India,5419,Yield,1726,Pulses,1997,6196,Fc,Calculated data
993,992,QC,Crops,100,India,5419,Yield,1726,Pulses,1998,5855,Fc,Calculated data
994,993,QC,Crops,100,India,5419,Yield,1726,Pulses,1999,6912,Fc,Calculated data
995,994,QC,Crops,100,India,5419,Yield,1726,Pulses,2000,7042,Fc,Calculated data
996,995,QC,Crops,100,India,5419,Yield,1726,Pulses,2001,6540,Fc,Calculated data
997,996,QC,Crops,100,India,5419,Yield,1726,Pulses,2002,6034,Fc,Calculated data
998,997,QC,Crops,100,India,5419,Yield,1726,Pulses,2003,5810,Fc,Calculated data
999,998,QC,Crops,100,India,5419,Yield,1726,Pulses,2004,5897,Fc,Calculated data
1000,999,QC,Crops,100,India,5419,Yield,1726,Pulses,2005,5846,Fc,Calculated data
1001,1000,QC,Crops,100,India,5419,Yield,1726,Pulses,2006,6123,Fc,Calculated data
1002,1001,QC,Crops,100,India,5419,Yield,1726,Pulses,2007,6055,Fc,Calculated data
1003,1002,QC,Crops,100,India,5419,Yield,1726,Pulses,2008,6152,Fc,Calculated data
1004,1003,QC,Crops,100,India,5419,Yield,1726,Pulses,2009,6706,Fc,Calculated data
1005,1004,QC,Crops,100,India,5419,Yield,1726,Pulses,2010,6496,Fc,Calculated data
1006,1005,QC,Crops,100,India,5419,Yield,1726,Pulses,2011,6163,Fc,Calculated data
1007,1006,QC,Crops,100,India,5419,Yield,1726,Pulses,2012,6385,Fc,Calculated data
1008,1007,QC,Crops,100,India,5419,Yield,1726,Pulses,2013,6500,Fc,Calculated data
1009,1008,QC,Crops,100,India,5419,Yield,1726,Pulses,2014,6544,Fc,Calculated data
1010,1009,QC,Crops,100,India,5419,Yield,1729,Lentils,1994,6370,Fc,Calculated data
1011,1010,QC,Crops,100,India,5419,Yield,1729,Lentils,1995,5722,Fc,Calculated data
1012,1011,QC,Crops,100,India,5419,Yield,1729,Lentils,1996,6728,Fc,Calculated data
1013,1012,QC,Crops,100,India,5419,Yield,1729,Lentils,1997,6590,Fc,Calculated data
1014,1013,QC,Crops,100,India,5419,Yield,1729,Lentils,1998,5532,Fc,Calculated data
1015,1014,QC,Crops,100,India,5419,Yield,1729,Lentils,1999,6628,Fc,Calculated data
1016,1015,QC,Crops,100,India,5419,Yield,1729,Lentils,2000,7693,Fc,Calculated data
1017,1016,QC,Crops,100,India,5419,Yield,1729,Lentils,2001,6560,Fc,Calculated data
1018,1017,QC,Crops,100,India,5419,Yield,1729,Lentils,2002,6409,Fc,Calculated data
1019,1018,QC,Crops,100,India,5419,Yield,1729,Lentils,2003,6633,Fc,Calculated data
1020,1019,QC,Crops,100,India,5419,Yield,1729,Lentils,2004,7020,Fc,Calculated data
1021,1020,QC,Crops,100,India,5419,Yield,1729,Lentils,2005,6770,Fc,Calculated data
1022,1021,QC,Crops,100,India,5419,Yield,1729,Lentils,2006,7018,Fc,Calculated data
1023,1022,QC,Crops,100,India,5419,Yield,1729,Lentils,2007,7380,Fc,Calculated data
1024,1023,QC,Crops,100,India,5419,Yield,1729,Lentils,2008,7810,Fc,Calculated data
1025,1024,QC,Crops,100,India,5419,Yield,1729,Lentils,2009,7913,Fc,Calculated data
1026,1025,QC,Crops,100,India,5419,Yield,1729,Lentils,2010,6825,Fc,Calculated data
1027,1026,QC,Crops,100,India,5419,Yield,1729,Lentils,2011,7222,Fc,Calculated data
1028,1027,QC,Crops,100,India,5419,Yield,1729,Lentils,2012,7571,Fc,Calculated data
1029,1028,QC,Crops,100,India,5419,Yield,1729,Lentils,2013,7713,Fc,Calculated data
1030,1029,QC,Crops,100,India,5419,Yield,1732,Oils,1994,2431,Fc,Calculated data
1031,1030,QC,Crops,100,India,5419,Yield,1732,Oils,1995,2384,Fc,Calculated data
1032,1031,QC,Crops,100,India,5419,Yield,1732,Oils,1996,2511,Fc,Calculated data
1033,1032,QC,Crops,100,India,5419,Yield,1732,Oils,1997,2446,Fc,Calculated data
1034,1033,QC,Crops,100,India,5419,Yield,1732,Oils,1998,2310,Fc,Calculated data
1035,1034,QC,Crops,100,India,5419,Yield,1732,Oils,1999,2200,Fc,Calculated data
1036,1035,QC,Crops,100,India,5419,Yield,1732,Oils,2000,2242,Fc,Calculated data
1037,1036,QC,Crops,100,India,5419,Yield,1732,Oils,2001,2265,Fc,Calculated data
1038,1037,QC,Crops,100,India,5419,Yield,1732,Oils,2002,2069,Fc,Calculated data
1039,1038,QC,Crops,100,India,5419,Yield,1732,Oils,2003,2606,Fc,Calculated data
1040,1039,QC,Crops,100,India,5419,Yield,1732,Oils,2004,2451,Fc,Calculated data
1041,1040,QC,Crops,100,India,5419,Yield,1732,Oils,2005,2692,Fc,Calculated data
1042,1041,QC,Crops,100,India,5419,Yield,1732,Oils,2006,2626,Fc,Calculated data
1043,1042,QC,Crops,100,India,5419,Yield,1732,Oils,2007,3062,Fc,Calculated data
1044,1043,QC,Crops,100,India,5419,Yield,1732,Oils,2008,2623,Fc,Calculated data
1045,1044,QC,Crops,100,India,5419,Yield,1732,Oils,2009,2581,Fc,Calculated data
1046,1045,QC,Crops,100,India,5419,Yield,1732,Oils,2010,3050,Fc,Calculated data
1047,1046,QC,Crops,100,India,5419,Yield,1732,Oils,2011,2992,Fc,Calculated data
1048,1047,QC,Crops,100,India,5419,Yield,1732,Oils,2012,2791,Fc,Calculated data
1049,1048,QC,Crops,100,India,5419,Yield,1732,Oils,2013,3028,Fc,Calculated data
1050,1049,QC,Crops,100,India,5419,Yield,1732,Oils,2014,2775,Fc,Calculated data
1051,1050,QC,Crops,100,India,5419,Yield,1751,commercial Crops,1994,16895,Fc,Calculated data
1052,1051,QC,Crops,100,India,5419,Yield,1751,commercial Crops,1995,16393,Fc,Calculated data
1053,1052,QC,Crops,100,India,5419,Yield,1751,commercial Crops,1996,18869,Fc,Calculated data
1054,1053,QC,Crops,100,India,5419,Yield,1751,commercial Crops,1997,18100,Fc,Calculated data
1055,1054,QC,Crops,100,India,5419,Yield,1751,commercial Crops,1998,17222,Fc,Calculated data
1056,1055,QC,Crops,100,India,5419,Yield,1751,commercial Crops,1999,18359,Fc,Calculated data
1057,1056,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2000,18497,Fc,Calculated data
1058,1057,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2001,20024,Fc,Calculated data
1059,1058,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2002,19746,Fc,Calculated data
1060,1059,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2003,19860,Fc,Calculated data
1061,1060,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2004,20054,Fc,Calculated data
1062,1061,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2005,21652,Fc,Calculated data
1063,1062,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2006,21677,Fc,Calculated data
1064,1063,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2007,20959,Fc,Calculated data
1065,1064,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2008,20771,Fc,Calculated data
1066,1065,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2009,23122,Fc,Calculated data
1067,1066,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2010,22296,Fc,Calculated data
1068,1067,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2011,23301,Fc,Calculated data
1069,1068,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2012,22830,Fc,Calculated data
1070,1069,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2013,22800,Fc,Calculated data
1071,1070,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,1994,4170,Fc,Calculated data
1072,1071,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,1995,3795,Fc,Calculated data
1073,1072,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,1996,4398,Fc,Calculated data
1074,1073,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,1997,3842,Fc,Calculated data
1075,1074,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,1998,3718,Fc,Calculated data
1076,1075,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,1999,3958,Fc,Calculated data
1077,1076,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2000,3671,Fc,Calculated data
1078,1077,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2001,3766,Fc,Calculated data
1079,1078,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2002,4039,Fc,Calculated data
1080,1079,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2003,5059,Fc,Calculated data
1081,1080,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2004,4788,Fc,Calculated data
1082,1081,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2005,5321,Fc,Calculated data
1083,1082,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2006,5819,Fc,Calculated data
1084,1083,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2007,6183,Fc,Calculated data
1085,1084,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2008,5517,Fc,Calculated data
1086,1085,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2009,5548,Fc,Calculated data
1087,1086,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2010,6326,Fc,Calculated data
1088,1087,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2011,6167,Fc,Calculated data
1089,1088,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2012,6095,Fc,Calculated data
1090,1089,QC,Crops,100,India,5419,Yield,1753,Coarse Grains,2013,6432,Fc,Calculated data
1091,1090,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,1994,9143,Fc,Calculated data
1092,1091,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,1995,9307,Fc,Calculated data
1093,1092,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,1996,10710,Fc,Calculated data
1094,1093,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,1997,9796,Fc,Calculated data
1095,1094,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,1998,10704,Fc,Calculated data
1096,1095,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,1999,10345,Fc,Calculated data
1097,1096,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2000,10296,Fc,Calculated data
1098,1097,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2001,11263,Fc,Calculated data
1099,1098,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2002,9699,Fc,Calculated data
1100,1099,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2003,12346,Fc,Calculated data
1101,1100,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2004,11258,Fc,Calculated data
1102,1101,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2005,11423,Fc,Calculated data
1103,1102,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2006,11849,Fc,Calculated data
1104,1103,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2007,13865,Fc,Calculated data
1105,1104,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2008,14587,Fc,Calculated data
1106,1105,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2009,12520,Fc,Calculated data
1107,1106,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2010,14978,Fc,Calculated data
1108,1107,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2011,15641,Fc,Calculated data
1109,1108,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2012,16355,Fc,Calculated data
1110,1109,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2013,16112,Fc,Calculated data
1111,1110,QC,Crops,100,India,5419,Yield,1814,Coarse Grains,2014,17607,Fc,Calculated data
1112,1111,QC,Crops,100,India,5419,Yield,1817,Cereals,1994,17079,Fc,Calculated data
1113,1112,QC,Crops,100,India,5419,Yield,1817,Cereals,1995,17252,Fc,Calculated data
1114,1113,QC,Crops,100,India,5419,Yield,1817,Cereals,1996,17743,Fc,Calculated data
1115,1114,QC,Crops,100,India,5419,Yield,1817,Cereals,1997,18174,Fc,Calculated data
1116,1115,QC,Crops,100,India,5419,Yield,1817,Cereals,1998,18225,Fc,Calculated data
1117,1116,QC,Crops,100,India,5419,Yield,1817,Cereals,1999,18750,Fc,Calculated data
1118,1117,QC,Crops,100,India,5419,Yield,1817,Cereals,2000,18797,Fc,Calculated data
1119,1118,QC,Crops,100,India,5419,Yield,1817,Cereals,2001,19585,Fc,Calculated data
1120,1119,QC,Crops,100,India,5419,Yield,1817,Cereals,2002,18076,Fc,Calculated data
1121,1120,QC,Crops,100,India,5419,Yield,1817,Cereals,2003,19510,Fc,Calculated data
1122,1121,QC,Crops,100,India,5419,Yield,1817,Cereals,2004,19255,Fc,Calculated data
1123,1122,QC,Crops,100,India,5419,Yield,1817,Cereals,2005,19508,Fc,Calculated data
1124,1123,QC,Crops,100,India,5419,Yield,1817,Cereals,2006,19796,Fc,Calculated data
1125,1124,QC,Crops,100,India,5419,Yield,1817,Cereals,2007,21059,Fc,Calculated data
1126,1125,QC,Crops,100,India,5419,Yield,1817,Cereals,2008,21505,Fc,Calculated data
1127,1126,QC,Crops,100,India,5419,Yield,1817,Cereals,2009,21159,Fc,Calculated data
1128,1127,QC,Crops,100,India,5419,Yield,1817,Cereals,2010,21973,Fc,Calculated data
1129,1128,QC,Crops,100,India,5419,Yield,1817,Cereals,2011,23382,Fc,Calculated data
1130,1129,QC,Crops,100,India,5419,Yield,1817,Cereals,2012,24707,Fc,Calculated data
1131,1130,QC,Crops,100,India,5419,Yield,1817,Cereals,2013,24289,Fc,Calculated data
1132,1131,QC,Crops,100,India,5419,Yield,1817,Cereals,2014,24503,Fc,Calculated data
1133,1132,QC,Crops,100,India,5419,Yield,1841,Oils,1994,4011,Fc,Calculated data
1134,1133,QC,Crops,100,India,5419,Yield,1841,Oils,1995,4149,Fc,Calculated data
1135,1134,QC,Crops,100,India,5419,Yield,1841,Oils,1996,4360,Fc,Calculated data
1136,1135,QC,Crops,100,India,5419,Yield,1841,Oils,1997,4411,Fc,Calculated data
1137,1136,QC,Crops,100,India,5419,Yield,1841,Oils,1998,4262,Fc,Calculated data
1138,1137,QC,Crops,100,India,5419,Yield,1841,Oils,1999,4247,Fc,Calculated data
1139,1138,QC,Crops,100,India,5419,Yield,1841,Oils,2000,4001,Fc,Calculated data
1140,1139,QC,Crops,100,India,5419,Yield,1841,Oils,2001,4138,Fc,Calculated data
1141,1140,QC,Crops,100,India,5419,Yield,1841,Oils,2002,3703,Fc,Calculated data
1142,1141,QC,Crops,100,India,5419,Yield,1841,Oils,2003,5026,Fc,Calculated data
1143,1142,QC,Crops,100,India,5419,Yield,1841,Oils,2004,4644,Fc,Calculated data
1144,1143,QC,Crops,100,India,5419,Yield,1841,Oils,2005,5152,Fc,Calculated data
1145,1144,QC,Crops,100,India,5419,Yield,1841,Oils,2006,5289,Fc,Calculated data
1146,1145,QC,Crops,100,India,5419,Yield,1841,Oils,2007,6144,Fc,Calculated data
1147,1146,QC,Crops,100,India,5419,Yield,1841,Oils,2008,5311,Fc,Calculated data
1148,1147,QC,Crops,100,India,5419,Yield,1841,Oils,2009,5322,Fc,Calculated data
1149,1148,QC,Crops,100,India,5419,Yield,1841,Oils,2010,6557,Fc,Calculated data
1150,1149,QC,Crops,100,India,5419,Yield,1841,Oils,2011,6359,Fc,Calculated data
1151,1150,QC,Crops,100,India,5419,Yield,1841,Oils,2012,6395,Fc,Calculated data
1152,1151,QC,Crops,100,India,5419,Yield,1841,Oils,2013,6282,Fc,Calculated data
1153,1152,QC,Crops,100,India,5419,Yield,1841,Oils,2014,5775,Fc,Calculated data
1154,1154,QC,Crops,100,India,5419,Yield,541,Fruits,2014,8456,Fc,Calculated data
1155,1155,QC,Crops,100,India,5419,Yield,569,Fruits,2014,16939,Fc,Calculated data
1156,1156,QC,Crops,100,India,5419,Yield,656,Breweries,2014,20362,Fc,Calculated data
1157,1157,QC,Crops,100,India,5419,Yield,667,Breweries,2014,21433,Fc,Calculated data
1158,1158,QC,Crops,100,India,5419,Yield,780,commercial Crops,2014,62800,Fc,Calculated data
1159,1159,QC,Crops,100,India,5419,Yield,826,commercial Crops,2014,64300,Fc,Calculated data
1160,1160,QC,Crops,100,India,5419,Yield,836,commercial Crops,2014,34545,Fc,Calculated data
1161,1161,QC,Crops,100,India,5419,Yield,1751,commercial Crops,2014,81739,Fc,Calculated data
1162,1162,QC,Crops,100,India,5419,Yield,249,Coconuts,2010,52997,Fc,Calculated data
